au,mean_R,mean_T,mean_N,std_R,std_T,std_N,mean_density,std_density,mean_temperature,std_temperature,beta_parallel,anisotropy,taylor_epsilon,shift_k_coef
0.15600000000000006,405.7167663574219,-54.573604583740234,-10.764166831970215,20.356138229370117,21.4172420501709,42.76953887939453,128.54248046875,48.40796661376953,42.7838134765625,8.283568382263184,0.15528624,1.4146122,0.40628816367083176,3.2476663652152133
0.15800000000000006,425.8792724609375,-58.85556411743164,-15.849831581115723,29.668737411499023,20.504772186279297,40.644630432128906,112.45777130126953,58.900333404541016,52.66606521606445,14.471456527709961,0.20922853,1.3437034,0.7535359570710223,4.884527865132476
0.16000000000000006,462.3155517578125,-62.626373291015625,-51.21735382080078,42.219520568847656,31.078149795532227,70.344970703125,122.22463989257812,54.53653335571289,60.36941146850586,15.173517227172852,0.40276322,1.1235373,0.3060104201266668,1.8034645690143227
0.162,450.6865234375,-57.095916748046875,-22.88128089904785,29.703123092651367,16.764331817626953,46.31500244140625,87.32560729980469,50.257110595703125,60.86056137084961,17.636512756347656,0.26311356,0.9759946,1.9742714005122257,11.30110771743334
0.164,467.37750244140625,-72.02864074707031,-26.10811424255371,29.238544464111328,29.453750610351562,56.456642150878906,118.50717163085938,49.28683090209961,62.65521240234375,10.52788257598877,0.3798719,1.2215587,0.25070758934184695,1.8395913800428918
0.166,482.88604736328125,-76.97012329101562,-10.387014389038086,37.95386505126953,20.836490631103516,68.89215087890625,104.80529022216797,47.327171325683594,68.73841857910156,14.137744903564453,0.5104243,1.1366941,0.30685768731451063,1.8200957137890925
0.168,447.88079833984375,-61.09809112548828,-16.876850128173828,17.023225784301758,12.93182373046875,42.127506256103516,80.66461181640625,28.52568817138672,56.64006423950195,10.036843299865723,0.21200733,1.1626935,0.42125187489939375,3.7097637990230035
0.17,506.0353088378906,-67.45448303222656,-50.214317321777344,38.41889572143555,30.2143611907959,69.91612243652344,59.92719650268555,38.557071685791016,83.2615966796875,23.49829864501953,0.34485018,1.0495663,0.571315284752581,3.004140606119997
0.17200000000000001,509.644775390625,-69.22005462646484,-53.7132682800293,36.484107971191406,29.066715240478516,65.36703491210938,59.588314056396484,40.81730270385742,88.92359924316406,22.224641799926758,0.41402838,0.958014,0.4548762314987091,2.6481544882102117
0.17400000000000002,518.8406982421875,-76.45794677734375,-32.89548873901367,56.22174835205078,29.760276794433594,64.89834594726562,57.6201286315918,40.15361404418945,86.7420654296875,28.969440460205078,0.4314578,1.0424746,1.3317397719518667,5.010894605074917
0.17600000000000002,467.55975341796875,-72.64045715332031,-14.57530403137207,17.62413787841797,21.875974655151367,44.07371520996094,73.35581970214844,38.26464080810547,60.814022064208984,12.819982528686523,0.22618037,1.3203105,0.3615387491927428,3.0154641140755185
0.17800000000000002,465.6905822753906,-60.962623596191406,-31.088972091674805,25.98716926574707,18.37921142578125,31.290531158447266,56.61818313598633,27.14301109313965,53.29419708251953,10.532064437866211,0.13034205,1.4226913,0.3213810505920499,3.5172470059391796
0.18000000000000002,502.0948791503906,-62.22183609008789,-54.18640899658203,34.1538200378418,27.542884826660156,69.15737915039062,55.36402130126953,35.31522750854492,74.85479736328125,23.484615325927734,0.35779426,1.0875905,0.4933110596551026,2.6576218179163016
0.18200000000000002,495.0218811035156,-69.55209350585938,-34.9442024230957,38.402587890625,14.29018783569336,30.515390396118164,58.37137985229492,31.253068923950195,73.79081726074219,19.889062881469727,0.3520666,1.0178182,2.4681875743824873,14.609920431462687
0.18400000000000002,526.0762939453125,-78.07526397705078,-62.24061965942383,35.11390686035156,18.093814849853516,41.837589263916016,66.75675964355469,25.671579360961914,81.708251953125,15.245495796203613,0.51667315,1.1564128,0.13609529027971157,1.5540540747210427
0.18600000000000003,514.0563354492188,-71.0040283203125,-63.37882995605469,42.90590286254883,15.359040260314941,47.24863815307617,51.32155990600586,25.151432037353516,89.27897644042969,18.612096786499023,0.6752801,0.8961563,0.21912220836591545,1.778723159375494
0.18800000000000003,489.6148986816406,-68.26350402832031,-55.660919189453125,17.24859619140625,15.196441650390625,53.693115234375,56.76613235473633,12.246315002441406,76.57132720947266,6.299134731292725,0.43424833,0.9820847,0.24121776241455148,2.0799474351148604
0.19000000000000003,525.734130859375,-77.3525619506836,-52.856353759765625,39.98081970214844,21.644603729248047,60.41926193237305,42.612308502197266,20.992321014404297,104.67024993896484,17.656747817993164,0.745994,0.85656524,0.343004951875967,2.1059997899440415
0.19200000000000003,504.8658142089844,-93.65374755859375,-19.463619232177734,30.874879837036133,23.64491081237793,53.56462478637695,55.852874755859375,19.538612365722656,95.31037902832031,13.699933052062988,0.7186752,1.0055585,0.23753068612011155,1.8074111655371343
0.19400000000000003,482.6226806640625,-77.2704849243164,-36.71514129638672,27.629451751708984,15.916435241699219,46.2762336730957,42.639991760253906,15.967378616333008,87.820068359375,18.457874298095703,0.40304685,0.9007056,0.46710664921026,3.4852680135678056
0.19600000000000004,485.5069580078125,-70.29461669921875,-44.659523010253906,29.560880661010742,15.540170669555664,37.25049591064453,31.12905502319336,15.566977500915527,80.2183837890625,22.62452507019043,0.22599955,1.0093048,0.4034656423249835,3.964884596807098
0.19800000000000004,510.05157470703125,-89.17634582519531,-0.6495544910430908,31.684375762939453,24.306852340698242,68.86929321289062,28.331077575683594,11.709972381591797,80.04308319091797,13.118674278259277,0.19227313,1.2599916,0.4112338845742632,2.904593054061444
0.20000000000000004,507.3045349121094,-85.6071548461914,-34.01610565185547,27.980873107910156,24.256372451782227,51.64396667480469,34.651363372802734,15.591922760009766,80.15117645263672,10.356433868408203,0.24845004,1.3321831,0.24384078168482817,2.220631507835265
0.20200000000000004,532.855712890625,-87.22480773925781,-14.448649406433105,49.838600158691406,20.664424896240234,67.64918518066406,28.59640884399414,18.035259246826172,81.96556854248047,26.40725326538086,0.27071863,1.1429207,0.5142711028846402,2.9342353551493905
0.20400000000000004,546.5511474609375,-91.96826171875,-33.19354248046875,46.070335388183594,27.94302749633789,67.8421630859375,31.580934524536133,19.19432830810547,85.27296447753906,24.438156127929688,0.34044546,1.1718812,0.4207288772360685,2.4249958272639596
0.20600000000000004,512.575927734375,-82.65878295898438,-9.238544464111328,17.862850189208984,16.129188537597656,51.99637985229492,20.881893157958984,12.029670715332031,69.76685333251953,12.346565246582031,0.120466076,1.2691042,0.41214074745040435,4.12008978694549
0.20800000000000005,507.06195068359375,-67.12236022949219,-60.88836669921875,27.446882247924805,17.969388961791992,52.480247497558594,19.239744186401367,12.570287704467773,78.08380889892578,25.12651824951172,0.1442076,1.1345701,0.32145627352019546,3.266292860838718
0.21000000000000005,540.733642578125,-65.80662536621094,-78.98130798339844,49.97823715209961,23.468791961669922,48.051551818847656,12.989544868469238,12.54684829711914,94.97592163085938,32.88764190673828,0.14960136,0.86850744,0.20701112359752716,2.4603519663844526
0.21200000000000005,553.5096435546875,-84.21056365966797,-42.57221603393555,24.895414352416992,18.012847900390625,43.169185638427734,19.981611251831055,12.084892272949219,79.9979476928711,20.617074966430664,0.15730782,1.3645761,0.8238396193556562,7.155509259958361
